"session_id","user_id","trip_id","session_start","session_end","flight_discount","hotel_discount","flight_discount_amount","hotel_discount_amount","flight_booked","hotel_booked","page_clicks","cancellation"
"430808-7e0457935d1a41f9a3c7981f1b98f914","430808","","2023-03-10 16:01:00","2023-03-10 16:02:04","false","false","","","false","false","9","false"
"430820-317d53f7e8854affaabef3699bc4401e","430820","","2023-03-10 21:35:00","2023-03-10 21:37:49","false","false","","","false","false","23","false"
"430862-017af46888a44028a7c0d30699aa57c7","430862","430862-773b56b8d3834738a05377e87321b9e5","2023-03-10 21:51:00","2023-03-10 21:53:42","false","false","","","true","true","22","false"
"430878-6e74b11256994fb9a8eea33342009e49","430878","","2023-03-10 20:27:00","2023-03-10 20:27:15","false","true","","0.1","false","false","2","false"
"431016-0152f4895cc748029ee902ba0971a1a3","431016","","2023-03-10 18:07:00","2023-03-10 18:07:37","false","false","","","false","false","5","false"
"431166-1cfbd8286db6481cb85b84e10fb5d73b","431166","","2023-03-10 01:03:00","2023-03-10 01:03:31","false","false","","","false","false","4","false"
"431183-4bfbe8eafceb4fecac538dbd38613e12","431183","431183-fbdfbe138d634dd588dd336c766c17f6","2023-03-10 05:15:00","2023-03-10 05:18:58","false","false","","","true","true","32","false"
"431214-0e60412472864bccbc6ecc3019fc6674","431214","","2023-03-10 21:16:00","2023-03-10 21:16:36","false","false","","","false","false","5","false"
"431270-fb3329a94b48445dbee20075652a6e6d","431270","","2023-03-10 19:08:00","2023-03-10 19:11:00","false","false","","","false","false","24","false"
"431271-a5ec73800e5942a1ab06e2ecf0a96449","431271","","2023-03-10 22:09:00","2023-03-10 22:09:38","false","false","","","false","false","5","false"
"431371-98de1dde33e64bce981ef92774b5407d","431371","431371-9f63d2328cd3405ebd656bc06b595142","2023-03-10 00:47:00","2023-03-10 00:53:27","false","false","","","true","true","53","false"
"431460-aedb7fa8f93143988b2bfff82b3d4383","431460","","2023-03-10 05:32:00","2023-03-10 05:32:58","true","false","0.15","","false","false","8","false"
"431487-7d24eeb9a86341f59704afd1a3d221fc","431487","431487-24de45a6b6f0487885a467685f1218bc","2023-03-10 14:18:00","2023-03-10 14:20:25","false","false","","","true","true","19","false"
"431494-b9be6fef12e2461185608b1f732484b1","431494","431494-6831cca29c594daf8f7be898e5a2edb3","2023-03-10 11:55:00","2023-03-10 11:57:42","false","false","","","true","true","22","false"
"431526-0dc9cc16d7864fc38c8e4f421190fca1","431526","","2023-03-10 22:07:00","2023-03-10 22:08:53","true","false","0.25","","false","false","15","false"
"431570-882b3fda83ba4b598895c61ed027e8f0","431570","","2023-03-10 16:50:00","2023-03-10 16:52:17","false","false","","","false","false","18","false"
"431591-a5f2847956454f7d9be41847f6ae30ab","431591","","2023-03-10 17:42:00","2023-03-10 17:43:43","false","false","","","false","false","14","false"
"431615-2b34031da5f24ffe8680384d0aecbe3d","431615","","2023-03-10 20:19:00","2023-03-10 20:25:37","true","false","0.2","","false","false","53","false"
"431649-dbee37658e6e4f9e91218d4d078c63dd","431649","","2023-03-10 16:34:00","2023-03-10 16:35:05","false","false","","","false","false","9","false"
"431691-2416e3a4d4a84e5cb0571547a6627a7b","431691","","2023-03-10 17:17:00","2023-03-10 17:17:46","false","false","","","false","false","6","false"
"431693-377fabec02984fb39ce0e8600281b01f","431693","431693-1a13179638b043df98071e5568d599a2","2023-03-10 15:37:00","2023-03-10 15:41:48","false","false","","","true","true","39","false"
"431714-1992b09025384e83a51be1f493a38f3d","431714","431714-3e985c1464a54ba29033e5a42b301348","2023-03-10 03:58:00","2023-03-10 04:00:17","false","false","","","true","false","18","false"
"431744-0b04920b86a44e71b9b0abb6907e470c","431744","","2023-03-10 14:07:00","2023-03-10 14:08:31","true","false","0.1","","false","false","12","false"
"431745-89f94afb0515434d8b0608413fe35bc7","431745","","2023-03-10 15:55:00","2023-03-10 15:55:15","false","false","","","false","false","2","false"
"431746-749edc07f09a4d3a9b08d0f536800514","431746","","2023-03-10 20:05:00","2023-03-10 20:06:08","false","true","","0.1","false","false","9","false"
"431749-0efded57190249f9b05b844a35eca5a5","431749","431749-5aa26c753589477585c59f86dd5a287e","2023-03-10 19:21:00","2023-03-10 19:26:15","false","false","","","true","true","43","false"
"431837-ec0d12c09b494c55873b287fc0d0914a","431837","","2023-03-10 13:14:00","2023-03-10 13:14:32","false","false","","","false","false","4","false"
"431858-12a1d2bb9cbb45369899e52be1ba97eb","431858","","2023-03-10 18:48:00","2023-03-10 18:50:32","false","false","","","false","false","20","false"
"431951-a5cb15647bdd4193a2dd95279dfbf21b","431951","431951-4430bfb256c44fd3b0cfa81da60749e1","2023-03-10 15:34:00","2023-03-10 15:36:07","false","false","","","true","true","17","false"
"432027-4cf4f74803a74ff2bc306a262b3640f7","432027","","2023-03-10 18:44:00","2023-03-10 18:46:49","true","false","0.3999999999999999","","false","false","23","false"
"432041-39bf889e59f548d7a055c6fe64a7f033","432041","","2023-03-10 02:01:00","2023-03-10 02:02:08","false","false","","","false","false","9","false"
"432045-91071e83bf1d4ad8ab1aeae1095ad773","432045","","2023-03-10 22:06:00","2023-03-10 22:07:12","false","false","","","false","false","10","false"
"432118-ae99bffcc3c54e7cbaf13aa4cde63216","432118","","2023-03-10 18:00:00","2023-03-10 18:01:15","true","false","0.1","","false","false","10","false"
"432132-45d0340328e444a0a609574ed8128d17","432132","","2023-03-10 17:19:00","2023-03-10 17:19:15","false","false","","","false","false","2","false"
"432169-3a7e73872bc94858b69c2dd3e7237f07","432169","","2023-03-10 16:54:00","2023-03-10 16:54:36","false","false","","","false","false","5","false"
"432227-e1c34eeec2b8477bb9c27c6df7e0b2ee","432227","","2023-03-10 00:15:00","2023-03-10 00:15:43","false","false","","","false","false","6","false"
"432232-bca766161b8c4fb7bc5d48664256d592","432232","","2023-03-10 16:12:00","2023-03-10 16:14:27","false","false","","","false","false","20","false"
"432236-92aab4720fe54bfa85e2b57116380a35","432236","432236-5c08c6622f57411681e257d3d5e0b5d2","2023-03-10 16:16:00","2023-03-10 16:18:26","false","false","","","true","false","20","false"
"432248-68f5ace4cf114c9895b9d51d29528736","432248","432248-d63c278cba1440c9944d493b41c57b77","2023-03-10 03:51:00","2023-03-10 03:53:48","true","false","0.05","","true","true","23","false"
"432254-2d569204c1464825b7c0d04edcd5816e","432254","","2023-03-10 20:28:00","2023-03-10 20:29:20","true","false","0.1","","false","false","11","false"
"432280-bb97852b30ea46dc966884174809064a","432280","","2023-03-10 18:47:00","2023-03-10 18:47:16","false","false","","","false","false","2","false"
"432388-f4097e9d51194c9db2c1bf07aad2c40c","432388","432388-83b7b25a357e45028e0ae74a5b2e082b","2023-03-10 04:17:00","2023-03-10 04:18:51","false","false","","","true","false","15","false"
"432477-8bc2d7ea73f44e5c933a75afa90399fc","432477","","2023-03-10 18:26:00","2023-03-10 18:26:38","false","false","","","false","false","5","false"
"432605-878d457114d84a97a530d27df19e6633","432605","432605-8df47d0f179d455aacead1b5f9c189b8","2023-03-10 14:06:00","2023-03-10 14:09:23","false","false","","","true","true","28","false"
"432617-6d3dffff61b244be85c9f1931b279446","432617","","2023-03-10 15:32:00","2023-03-10 15:33:41","false","true","","0.1","false","false","14","false"
"432661-2d201490d1bb41a6870c993b3c0cc62a","432661","","2023-03-10 18:00:00","2023-03-10 18:00:52","true","false","0.1","","false","false","7","false"
"432736-abcbae34d84a4c36b2afbe9dd53d85af","432736","","2023-03-10 13:21:00","2023-03-10 13:21:41","false","false","","","false","false","5","false"
"432765-9587af1161e7417cbf7da84f1bee507f","432765","432765-eaf4b06d74c942f7b72404d32de0e91b","2023-03-10 19:58:00","2023-03-10 20:02:30","true","false","0.15","","true","true","36","false"
"432804-cdc87eeeefcd4f4280599360419f56fe","432804","432804-fa13d059fb4641fa84f4fbc74bc4e397","2023-03-10 19:22:00","2023-03-10 19:24:11","false","true","","0.25","true","true","18","false"
"432816-1c42c77b40b74b968431e72bc15ca33b","432816","","2023-03-10 13:54:00","2023-03-10 13:55:47","false","false","","","false","false","14","false"
"432849-4866da5616f443dbaa1a375fc9e57534","432849","432849-8d6ab47542134ba9b13b4deabb3c11cd","2023-03-10 10:19:00","2023-03-10 10:20:14","false","false","","","true","false","10","false"
"432905-c03b9997225a414e962bac48c9cd43a9","432905","","2023-03-10 16:52:00","2023-03-10 16:52:23","false","false","","","false","false","3","false"
"432909-c25cc458374142cc8b117ef787600427","432909","432909-da7fe754e7b844d7b86cabb122615acc","2023-03-10 15:04:00","2023-03-10 15:08:38","false","false","","","true","true","38","false"
"432943-9c06796af55644f5b689546dacd4dca2","432943","","2023-03-10 16:34:00","2023-03-10 16:36:00","false","false","","","false","false","16","false"
"433032-0526ed205dcd4a1faa2f28ae6ac785f0","433032","","2023-03-10 21:56:00","2023-03-10 21:57:07","true","false","0.05","","false","false","9","false"
"433084-be161dfcc1f042d484d7d78e826bff8b","433084","","2023-03-10 06:46:00","2023-03-10 06:47:06","false","false","","","false","false","9","false"
"433237-9511affd1f4e450b80fe5dd980f24d1a","433237","433237-d322221eb8b14535b8f69171b209fad2","2023-03-10 17:01:00","2023-03-10 17:05:07","false","false","","","true","true","33","false"
"433320-ae5b593f04004dceb8514802c9e6a5da","433320","433320-c9e300226a3f414b8820b03490511e3e","2023-03-10 21:52:00","2023-03-10 21:54:04","false","true","","0.05","true","true","17","false"
"433416-dc0b18f2d6bd4f859d6223fa51297eb8","433416","433416-fc7f4c6dab97405d818920c305b5ee10","2023-03-10 16:52:00","2023-03-10 16:54:16","false","false","","","false","true","18","false"
"433490-b1aa966fbc70444fa61a76bd87a3349b","433490","433490-8cedcb141a4f4ad7b645b7a2503bf150","2023-03-10 15:36:00","2023-03-10 15:39:41","false","false","","","true","true","30","false"
"433562-82113ac0cf1446729625a49e1d30173c","433562","","2023-03-10 09:17:00","2023-03-10 09:17:51","false","false","","","false","false","7","false"
"433582-36121079bc9241a483d0de428f1dcef7","433582","","2023-03-10 10:27:00","2023-03-10 10:29:32","false","false","","","false","false","20","false"
"433628-68cb28fd2e904b4e974a6209803609b4","433628","","2023-03-10 20:38:00","2023-03-10 20:38:15","false","false","","","false","false","2","false"
"433635-577c3285564c40fb95eadb6c7f4b3318","433635","","2023-03-10 15:44:00","2023-03-10 15:45:14","true","false","0.1","","false","false","10","false"
"433638-e9732ddb7d0d4a98af835ec05410b327","433638","","2023-03-10 15:26:00","2023-03-10 15:27:23","false","false","","","false","false","11","false"
"433651-7f03bccd3bba4784a4548641e3ee435f","433651","","2023-03-10 21:55:00","2023-03-10 21:55:53","true","true","0.25","0.1","false","false","7","false"
"433730-5efb7b87a6e043f5a01507a838fa90a7","433730","433730-87463f0fe1cf4aa8a38ed4e9644e864f","2023-03-10 20:44:00","2023-03-10 20:49:59","false","false","","","true","true","48","false"
"433749-859baa7f02d24ec48c676db33359b9f4","433749","","2023-03-10 21:04:00","2023-03-10 21:04:31","false","false","","","false","false","4","false"
"433761-fa47e6a0e6784c55ab530e8d15db9c78","433761","433761-d24abbc9ccc14749bd6b46a1832b0f15","2023-03-10 19:20:00","2023-03-10 19:26:21","false","false","","","true","true","51","false"
"433818-e362285a7bcc4ec691f8fc189fc2b1bd","433818","","2023-03-10 05:17:00","2023-03-10 05:17:52","false","false","","","false","false","7","false"
"433858-35c6dbea8fd44cf88ce79a21f9d737f6","433858","","2023-03-10 16:24:00","2023-03-10 16:24:28","false","false","","","false","false","4","false"
"433886-ec7fc157da66461e8bd2d71c56c9bffb","433886","","2023-03-10 17:53:00","2023-03-10 17:53:17","false","false","","","false","false","2","false"
"433900-3413c650c50748b1acb20785e598b7d5","433900","433900-7fd8c86a54c64a92bf4a031c20b8584d","2023-03-10 10:28:00","2023-03-10 10:30:27","true","false","0.05","","true","true","20","false"
"434136-c1f0194107d344b3af53cb008e1a156d","434136","","2023-03-10 16:31:00","2023-03-10 16:33:07","true","false","0.2","","false","false","17","false"
"434184-b212fffa069d472fb64795cd0202fda0","434184","","2023-03-10 19:46:00","2023-03-10 19:47:46","false","true","","0.2","false","false","14","false"
"434259-2ee64e3c96da4e879fc7a705de31d5d1","434259","","2023-03-10 09:31:00","2023-03-10 09:32:59","false","false","","","false","false","16","false"
"434263-52dd31bf5190468d85e588c3b69c4708","434263","","2023-03-10 17:05:00","2023-03-10 17:05:58","false","false","","","false","false","8","false"
"434280-8bb2dd88bdc34534b0d662bf6f130e36","434280","","2023-03-10 08:46:00","2023-03-10 08:46:24","false","false","","","false","false","3","false"
"434302-b733f8d4eaa94b86ade0c1d929bc1166","434302","434302-5d744fbdad014541953144028d8fd114","2023-03-10 20:32:00","2023-03-10 20:34:29","false","false","","","true","false","20","false"
"434335-009c70cd1a3f425d8575f330439d9b0b","434335","434335-6aa280ab4b3b468eb2f861a552f45567","2023-03-10 20:03:00","2023-03-10 20:06:09","false","false","","","true","true","25","false"
"434376-14689d3848a34407a40f8f75e1eff6bb","434376","434376-ec1084bb12cb42b6843b24a5ff12de4b","2023-03-10 22:32:00","2023-03-10 22:38:41","false","false","","","true","true","54","false"
"434408-9a4235ea3f8745b1ba85dc36c3af00d0","434408","","2023-03-10 19:36:00","2023-03-10 19:36:24","false","false","","","false","false","3","false"
"434472-0f5da9bdb1be491cb8fe1e8fc6a4e603","434472","","2023-03-10 16:44:00","2023-03-10 16:44:29","false","false","","","false","false","4","false"
"434490-afdfc43929ea48f7ac9e21194ce05f58","434490","","2023-03-10 21:10:00","2023-03-10 21:10:39","false","false","","","false","false","5","false"
"434505-5fa5728c09c744d0ae0eca555ed1c2f7","434505","434505-af2fcd2c3dc84b8c984e678df19d888b","2023-03-10 16:15:00","2023-03-10 16:18:49","false","true","","0.25","true","false","31","false"
"434561-e7d293af15054f3dbcbe17117d2d227f","434561","","2023-03-10 18:16:00","2023-03-10 18:16:30","false","false","","","false","false","4","false"
"434571-6d6da6f92cb84bddb423b81e39ebc352","434571","","2023-03-10 21:43:00","2023-03-10 21:45:26","false","true","","0.05","false","false","20","false"
"434582-3d6dd38aeabd4b8aa53e5fc8a7fbebd8","434582","","2023-03-10 16:07:00","2023-03-10 16:07:46","false","true","","0.1","false","false","6","false"
"434657-2d30f6bd314d4b82bbcf3fd69743bb2a","434657","434657-076932abd7594c6d8fcecebf5d121c48","2023-03-10 22:31:00","2023-03-10 22:32:51","true","true","0.15","0.1","true","false","15","false"
"434659-fd07c6eec4334d13b280543327220318","434659","","2023-03-10 15:44:00","2023-03-10 15:44:30","false","false","","","false","false","4","false"
"434799-3db71dbdd72a433bb36cc8158e6a2505","434799","","2023-03-10 06:38:00","2023-03-10 06:38:23","false","false","","","false","false","3","false"
"434804-3b166ce5b5774a7eb8a2fef80f1c59eb","434804","","2023-03-10 21:54:00","2023-03-10 21:55:09","false","false","","","false","false","9","false"
"434813-9f54932ad6804664b3aebe2305dbc40f","434813","434813-51cc4705c15344fc83d3acb456a9d3b4","2023-03-10 18:51:00","2023-03-10 18:52:53","true","true","0.05","0.05","true","false","15","false"
"434897-9aca56f7ddb742e8b926479f88f4a30d","434897","","2023-03-10 15:23:00","2023-03-10 15:23:23","false","false","","","false","false","3","false"
"434935-fd20704b86a149188e1e77dbb1072409","434935","","2023-03-10 21:35:00","2023-03-10 21:35:22","false","false","","","false","false","3","false"
"434947-3e567cbec4ba463cbb850404373c58e6","434947","","2023-03-10 02:12:00","2023-03-10 02:12:36","false","false","","","false","false","5","false"
"435058-dc9ebd584f9d47e1b2db228e51006bd8","435058","","2023-03-10 18:06:00","2023-03-10 18:06:22","false","false","","","false","false","3","false"
"435070-e41a50a4fe844120b58ade388c25b0f6","435070","","2023-03-10 19:08:00","2023-03-10 19:08:23","true","false","0.05","","false","false","3","false"
"435174-ce61e143362c4d2591077d0a3ef9c58e","435174","","2023-03-10 18:00:00","2023-03-10 18:00:42","false","true","","0.25","false","false","6","false"
"435231-df38c74e5d13444f8a1af0e8abb3557c","435231","","2023-03-10 19:38:00","2023-03-10 19:43:08","false","false","","","false","false","41","false"
"435275-3288d3236692447098db47d46cd1c7d9","435275","","2023-03-10 22:04:00","2023-03-10 22:04:30","false","false","","","false","false","4","false"
"435314-e7ecfd4a70b24203b4468f58488b19c3","435314","435314-6992d8da65a148e38be100a0b6053a3d","2023-03-10 17:47:00","2023-03-10 17:49:20","false","false","","","true","true","19","false"
"435420-472a467c090f4e81a4e20816386e2fdc","435420","","2023-03-10 15:38:00","2023-03-10 15:39:29","true","false","0.1","","false","false","12","false"
"435445-e75a8e047cf746e0907eb02e8cac0970","435445","435445-2c8d8fd9b6be407181a874b70c0b33bd","2023-03-10 06:38:00","2023-03-10 06:40:23","false","false","","","false","true","19","false"
"435481-83a8fb62fca541d0bb46794e5a971540","435481","","2023-03-10 02:24:00","2023-03-10 02:24:15","true","false","0.15","","false","false","2","false"
"435491-c84f29851c604514b3b41a661580243e","435491","435491-99a2cf4c21a541c292c04d920dff0090","2023-03-10 21:02:00","2023-03-10 21:04:36","false","false","","","true","true","21","false"
"435500-0f83774105884e4b912323a2c5c80fd1","435500","435500-863371a5cf45468aa940e87f34739b39","2023-03-10 02:20:00","2023-03-10 02:22:20","false","false","","","true","true","19","false"
"435571-3ef9e9370123465998190f324a7f1de1","435571","","2023-03-10 13:39:00","2023-03-10 13:39:43","false","false","","","false","false","6","false"
"435585-dac7f27a521c44c886c0fe086cdea73a","435585","","2023-03-10 22:01:00","2023-03-10 22:01:30","false","false","","","false","false","4","false"
"435591-2f8b4474904e4c0db974b03e0bf528cc","435591","","2023-03-10 20:32:00","2023-03-10 20:34:26","false","false","","","false","false","20","false"
"435596-29317c010b814fb3aea8806b743b8dff","435596","","2023-03-10 21:18:00","2023-03-10 21:19:59","true","false","0.45","","false","false","16","false"
"435743-f3990c86d9284bd0a99a4aab27acd319","435743","435743-1d1001164ef4433ebeb955a8a6ad6d19","2023-03-10 12:44:00","2023-03-10 12:46:45","true","true","0.05","0.05","true","true","22","false"
"435772-679b641854ff46b4a3039d102884a061","435772","","2023-03-10 08:24:00","2023-03-10 08:24:29","false","false","","","false","false","4","false"
"435800-ff0e152372a24dd9881cce5d790f49e5","435800","","2023-03-10 13:36:00","2023-03-10 13:36:29","false","false","","","false","false","4","false"
"435866-4c395d0476fb460fa4982aa6836a4175","435866","","2023-03-10 14:38:00","2023-03-10 14:38:32","false","true","","0.05","false","false","4","false"
"435884-5fb5450896bf4c7a924be61714aab289","435884","435884-f0fd48b130db4bc38e268bb2a16e52dc","2023-03-10 15:53:00","2023-03-10 15:54:28","false","false","","","true","false","12","false"
"435904-d5a967e342994c4ca0859a12ca0f9212","435904","435904-78bbdbff96f04422a4b29c98b7cbad73","2023-03-10 08:03:00","2023-03-10 08:06:34","false","false","","","true","false","28","false"
"435941-a4682452ad8045378349c545ea0b87b6","435941","","2023-03-10 13:28:00","2023-03-10 13:28:36","false","false","","","false","false","5","false"
"435997-a72b16d896ad4fbba8be62981f955cc8","435997","435997-a3779727f38e4ed9aaa94736e95da440","2023-03-10 19:02:00","2023-03-10 19:03:45","false","false","","","false","true","14","false"
"436039-7a462ec3572047eb9d752bcc9c09a61d","436039","","2023-03-10 20:47:00","2023-03-10 20:47:52","false","true","","0.05","false","false","7","false"
"436040-0503b8ed2ffe44918f1b35cffab7fcd4","436040","","2023-03-10 11:11:00","2023-03-10 11:13:56","true","false","0.05","","false","false","23","false"
"436048-934d9839ba794c8ba59026b304ac58bd","436048","436048-d53116719d7541ba93eb58e3530398a7","2023-03-10 21:27:00","2023-03-10 21:28:55","false","true","","0.1","true","false","15","false"
"436082-797c587c25204c04bd15921a68cddac1","436082","","2023-03-10 19:29:00","2023-03-10 19:31:15","false","false","","","false","false","18","false"
"436234-68b29044957741ceb185a056004ff34f","436234","436234-accf13d2c63d41dea6721c45297e6318","2023-03-10 15:50:00","2023-03-10 15:52:44","false","false","","","true","true","22","false"
"436248-a8c775e35bc74ba1a9925917f9e83b7b","436248","436248-947e43fde9694a46a17428d8738d631e","2023-03-10 19:31:00","2023-03-10 19:33:14","false","false","","","true","true","18","false"
"436256-432af8c15e93492ba3fca4990cf417c8","436256","436256-fef81ed87868447598c98a216d91b238","2023-03-10 01:04:00","2023-03-10 01:06:36","false","false","","","false","true","21","false"
"436257-06f0a3492efc412eb1d969e161ec63fa","436257","","2023-03-10 08:19:00","2023-03-10 08:22:02","false","false","","","false","false","24","false"
"436353-1df78796d07c4df89a2f696ec0adf258","436353","","2023-03-10 22:22:00","2023-03-10 22:23:20","false","true","","0.2","false","false","11","false"
"436386-f6a8c420eae949d49690fb8311e50201","436386","436386-83f5c929d1d444dca66ecd487b692d3a","2023-03-10 01:07:00","2023-03-10 01:09:20","false","false","","","true","true","19","false"
"436389-97b2b0282cb146729690d11df3180df4","436389","","2023-03-10 12:54:00","2023-03-10 12:55:39","false","false","","","false","false","13","false"
"436537-b1dafe7e061f462cbcdce3b88377701e","436537","","2023-03-10 11:21:00","2023-03-10 11:21:47","false","false","","","false","false","6","false"
"436658-ca7470a3eb214745a36b9d4fd604c385","436658","","2023-03-10 19:42:00","2023-03-10 19:42:38","false","false","","","false","false","5","false"
"436690-7be163099d114cbba81d0230b3fe81f2","436690","","2023-03-10 22:29:00","2023-03-10 22:29:30","true","false","0.15","","false","false","4","false"
"436749-a62f050436974232b96ace43e6a411cf","436749","436749-e7cde83a7ef04b67888608cd74db9ba1","2023-03-10 20:26:00","2023-03-10 20:29:29","false","false","","","true","true","28","false"
"436821-9f24fd6a8c6b401cb2cd392be4295748","436821","436821-722621d5587b4ee4a5f7bcde7aed0bb4","2023-03-10 17:54:00","2023-03-10 17:56:52","false","false","","","true","true","23","false"
"436893-4aec4f2805dc4cb680f873de9e7c5914","436893","","2023-03-10 20:34:00","2023-03-10 20:38:24","false","false","","","false","false","36","false"
"436921-b8a13c65d4474c719910b37a4e3b35eb","436921","","2023-03-10 20:55:00","2023-03-10 20:55:39","false","false","","","false","false","5","false"
"436924-7d364f30777a4387915393bba73bf444","436924","436924-da3cc67cced249a5bf3dea83e330e55a","2023-03-10 14:30:00","2023-03-10 14:31:49","false","false","","","false","true","15","false"
"436963-e0615fb85c444f7e86fda15f50fca590","436963","436963-a0f46810710a46b4b8788d11e3f0a59a","2023-03-10 02:19:00","2023-03-10 02:22:33","true","false","0.05","","true","true","28","false"
"436987-004fbbbed20f4d3c8b8f7a672a292bfb","436987","","2023-03-10 09:09:00","2023-03-10 09:09:50","false","false","","","false","false","7","false"
"437036-a0d952d8e9bc4b3780ff845b8b1f2b29","437036","","2023-03-10 03:18:00","2023-03-10 03:19:01","false","false","","","false","false","8","false"
"437078-9acad97ae3a74f889e8e13e10ab75d69","437078","437078-c8d2ead9517b41c081d59010feae18e4","2023-03-10 07:15:00","2023-03-10 07:16:08","false","false","","","true","false","9","false"
"437098-f4e635bd21c44eaf9dbe40651644e0c4","437098","","2023-03-10 17:46:00","2023-03-10 17:48:54","true","false","0.2","","false","false","23","false"
"437107-027a41afd570457e97008f82d146b38d","437107","","2023-03-10 12:46:00","2023-03-10 12:49:26","false","false","","","false","false","27","false"
"437117-0ea0c5dd45bd4c70a043d89963342c46","437117","","2023-03-10 13:58:00","2023-03-10 14:00:10","true","true","0.15","0.1","false","false","17","false"
"437221-8e8245797ad04859aaf3d577ca6cc70e","437221","437221-de5ec890496a46d9bcd421c8b82d9d95","2023-03-10 21:15:00","2023-03-10 21:18:33","false","false","","","true","true","28","false"
"437324-162e169ad13e40fa8186f9303ca15b42","437324","437324-b1bba104871f4d8a99ddd1d45dbc87eb","2023-03-10 19:54:00","2023-03-10 20:00:38","false","false","","","true","true","54","false"
"437473-302ce66949d642eab312ad7320527daf","437473","","2023-03-10 06:00:00","2023-03-10 06:00:29","false","true","","0.05","false","false","4","false"
"437477-495a9bdd3139404a8a5de02a7452e27d","437477","437477-fe94903e1df2405895fe091799359ccd","2023-03-10 22:05:00","2023-03-10 22:08:14","false","false","","","true","true","26","false"
"437483-f5ecc27976044c9cb949d1318082fe98","437483","437483-b4007d0a4a7f48148ad49a341152454e","2023-03-10 03:27:00","2023-03-10 03:31:57","false","false","","","true","true","40","false"
"437485-09dcca4bad1c4657a967c501d5b1ac8f","437485","437485-5e915e1f10224096b8a5f5aabed26b7c","2023-03-10 19:35:00","2023-03-10 19:37:32","true","true","0.2","0.05","true","true","21","false"
"437487-864615ba6f6b49efa0b57302a8dad39e","437487","437487-2e7653050b434891b942cf6b9d35048e","2023-03-10 03:30:00","2023-03-10 03:36:05","false","false","","","true","true","48","false"
"437508-0f25db89713c42a98dc5d932837c5fad","437508","437508-29ea056266754462936f1143e2b1a8d1","2023-03-10 15:39:00","2023-03-10 15:41:36","false","false","","","true","true","22","false"
"437538-23080cef806d4ffe8343f7f89b45e2b5","437538","","2023-03-10 03:13:00","2023-03-10 03:13:23","true","false","0.15","","false","false","3","false"
"437597-c243aba7e9514bf59bb81bd4a3ae254d","437597","","2023-03-10 19:43:00","2023-03-10 19:44:16","false","false","","","false","false","10","false"
"437621-e691bef151fd445f983ccb11ba825ce7","437621","","2023-03-10 20:23:00","2023-03-10 20:23:37","false","false","","","false","false","5","false"
"437684-24922f74073444979a61880291c7e580","437684","","2023-03-10 20:58:00","2023-03-10 20:59:20","false","false","","","false","false","11","false"
"437729-8d5c5031b20e44f5af4301ef2e0972c2","437729","","2023-03-10 20:39:00","2023-03-10 20:40:05","false","false","","","false","false","9","false"
"437740-735816df03f14b94ba783847ba52c5ae","437740","437740-865051ebd124492a996b4271b1163b54","2023-03-10 06:58:00","2023-03-10 07:00:14","false","false","","","true","true","18","false"
"437829-e47345cc3cdc4fe3a19f48000b94f758","437829","","2023-03-10 08:21:00","2023-03-10 08:21:16","true","false","0.05","","false","false","2","false"
"437839-b728f0c428674d1a8bebae60974677b4","437839","437839-7b682e9e42344d4eb7802f51a1b63dac","2023-03-10 21:41:00","2023-03-10 21:44:05","true","true","0.05","0.2","true","true","25","false"
"437870-8193cead73d94a17a4635be8edf956cc","437870","437870-56fedabedb96444389a35dc6d3e067bf","2023-03-10 11:06:00","2023-03-10 11:09:43","false","false","","","true","true","30","false"
"437882-ba847706d0e24de5b16c94f39304158e","437882","","2023-03-10 21:05:00","2023-03-10 21:05:07","false","false","","","false","false","1","false"
"437917-95871852c4b8433f93f716c958952182","437917","","2023-03-10 16:07:00","2023-03-10 16:09:48","false","false","","","false","false","22","false"
"437951-abe159e19e2f43a2b319abcf64ac80c5","437951","","2023-03-10 02:36:00","2023-03-10 02:37:04","true","false","0.25","","false","false","8","false"
"437952-b92bc376848d4102b33a7bd519037273","437952","","2023-03-10 19:08:00","2023-03-10 19:09:22","false","false","","","false","false","11","false"
"438007-c053727ea8c44c9fbbfc2800158ab9ce","438007","","2023-03-10 22:35:00","2023-03-10 22:35:42","false","false","","","false","false","5","false"
"438054-4fc8c26de3384b0298197b240c4c8197","438054","438054-a58cdb964fe84fe4ac05475ce096bc50","2023-03-10 15:58:00","2023-03-10 16:00:51","false","false","","","true","true","23","false"
"438139-4b02ad8ecbc347689df965510daf88ae","438139","438139-7215c96a62674fb2bb20ba5591e6dd54","2023-03-10 13:36:00","2023-03-10 13:38:14","false","false","","","true","false","18","false"
"438293-6a477350461147d3816aab9d813ac899","438293","438293-3170e518a789427692d1d52be2bb2f43","2023-03-10 21:10:00","2023-03-10 21:12:52","false","true","","0.05","true","true","23","false"
"438296-bb4c66caefc5457998366d879750ec7e","438296","","2023-03-10 20:46:00","2023-03-10 20:46:15","false","false","","","false","false","2","false"
"438367-81ea76510d6b4721b141e08395e8b390","438367","","2023-03-10 04:54:00","2023-03-10 04:56:01","false","false","","","false","false","16","false"
"438517-d475c0c9d4a64b9583c5162221ff0ee0","438517","438517-ff2e4f30698c4492b7357e9ae855dfd2","2023-03-10 15:12:00","2023-03-10 15:14:28","false","false","","","false","true","20","false"
